id,status,scope,type,severity,file,start_line,end_line,summary,patch_path,preview_path,campaign,original_hash,reviewer_notes,decided_at,applied_at,apply_error
MEAT-9197,pending,localized,sentence-open,medium,books/symbolic-language/17-shadow.adoc,82,82,Drop sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9197.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9197.md,P9-C001,279f4bf6b0b6783a,,,,
MEAT-9198,pending,localized,ai-sounding-staging,medium,books/symbolic-language/17-shadow.adoc,89,89,Drop opening Now as staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9198.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9198.md,P9-C001,4ebce88d80b0be7f,,,,
MEAT-9199,pending,localized,sentence-open,high,books/symbolic-language/17-shadow.adoc,148,148,Drop sentence-initial But.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9199.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9199.md,P9-C001,086a7bdaf2c55fcc,,,,
MEAT-9200,pending,localized,ai-sounding-staging,high,books/symbolic-language/17-shadow.adoc,186,186,Strip the director cue that stages the reader.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9200.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9200.md,P9-C001,4aced34eb6b44361,,,,
MEAT-9201,pending,localized,sentence-open,high,books/symbolic-language/18-justice-and-judgment.adoc,37,37,Remove prohibited And-start in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9201.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9201.md,P9-C001,02b3508b872b0b00,,,,
MEAT-9202,pending,localized,sentence-open,high,books/symbolic-language/18-justice-and-judgment.adoc,41,41,Remove prohibited That-start.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9202.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9202.md,P9-C001,305c956b1ed171ed,,,,
MEAT-9203,pending,localized,ai-sounding-staging,high,books/symbolic-language/18-justice-and-judgment.adoc,43,43,Remove director cue “watch.”,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9203.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9203.md,P9-C001,dbb5f71cfbdc32d4,,,,
MEAT-9204,pending,localized,sentence-open,high,books/symbolic-language/18-justice-and-judgment.adoc,55,55,Remove prohibited That-start.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9204.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9204.md,P9-C001,da442162a0a1fa21,,,,
MEAT-9205,pending,localized,sentence-open,high,books/symbolic-language/18-justice-and-judgment.adoc,73,73,Remove prohibited And-start.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9205.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9205.md,P9-C001,974fc3af3f7dbafb,,,,
MEAT-9206,pending,localized,ai-sounding-staging,medium,books/symbolic-language/18-justice-and-judgment.adoc,136,136,Drop director imperative “Read.”,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9206.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9206.md,P9-C001,7e3ef34fa55bb95b,,,,
MEAT-9207,pending,localized,sentence-open,high,books/symbolic-language/18-justice-and-judgment.adoc,148,148,Remove prohibited And-start on the inheritance claim.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9207.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9207.md,P9-C001,7d0b7134f2b79e4e,,,,
MEAT-9208,pending,localized,tone-register,low,books/symbolic-language/18-justice-and-judgment.adoc,19,19,Render the count as digits per house style.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9208.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9208.md,P9-C001,11cb130938b601eb,,,,
MEAT-9209,pending,localized,sentence-open,high,books/symbolic-language/18-justice-and-judgment.adoc,163,163,Drop the leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9209.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9209.md,P9-C001,2db6b76b9b70b407,,,,
MEAT-9210,pending,localized,ai-sounding-staging,high,books/symbolic-language/19-liberty.adoc,29,30,Remove director cue and merge into a direct assertion.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9210.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9210.md,P9-C001,a4ae3b38d9ae1bec,,,,
MEAT-9211,pending,localized,sentence-open,high,books/symbolic-language/19-liberty.adoc,27,27,Drop leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9211.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9211.md,P9-C001,72e925d1a748a9a6,,,,
MEAT-9212,pending,localized,sentence-open,high,books/symbolic-language/19-liberty.adoc,43,43,Drop leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9212.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9212.md,P9-C001,6bda779b6fbaa7f2,,,,
MEAT-9213,pending,localized,sentence-open,high,books/symbolic-language/19-liberty.adoc,55,55,Drop leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9213.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9213.md,P9-C001,759c9b3eaa40fa2f,,,,
MEAT-9214,pending,localized,sentence-open,high,books/symbolic-language/19-liberty.adoc,75,75,Drop leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9214.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9214.md,P9-C001,a306e868c6d88548,,,,
MEAT-9215,pending,localized,ai-sounding-staging,high,books/symbolic-language/19-liberty.adoc,116,116,Remove mark-that director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9215.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9215.md,P9-C001,b856673df3fdf402,,,,
MEAT-9216,pending,localized,sentence-open,high,books/symbolic-language/19-liberty.adoc,133,133,Drop leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9216.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9216.md,P9-C001,efe1bb2d6682304e,,,,
MEAT-9217,pending,localized,sentence-open,high,books/symbolic-language/19-liberty.adoc,163,163,Drop leading And from author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9217.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9217.md,P9-C001,4bf6e30c53d167e8,,,,
MEAT-9218,pending,localized,sentence-open,medium,books/symbolic-language/20-the-fool-and-the-wise.adoc,36,36,Drop sentence-initial And in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9218.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9218.md,P9-C001,33a96087a1e2a81b,,,,
MEAT-9219,pending,localized,sentence-open,medium,books/symbolic-language/20-the-fool-and-the-wise.adoc,45,45,Replace sentence-initial That with This.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9219.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9219.md,P9-C001,b19148cf76597f64,,,,
MEAT-9220,pending,localized,ai-sounding-staging,low,books/symbolic-language/20-the-fool-and-the-wise.adoc,53,53,Remove director-style Begin with cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9220.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9220.md,P9-C001,f7668a17e8d600e5,,,,
MEAT-9221,pending,localized,sentence-open,medium,books/symbolic-language/20-the-fool-and-the-wise.adoc,65,65,Drop sentence-initial And in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9221.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9221.md,P9-C001,9bc487b85766357e,,,,
MEAT-9222,pending,localized,sentence-open,medium,books/symbolic-language/20-the-fool-and-the-wise.adoc,72,72,Drop sentence-initial And in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9222.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9222.md,P9-C001,cdc685b6561c7f23,,,,
MEAT-9223,pending,localized,sentence-open,medium,books/symbolic-language/20-the-fool-and-the-wise.adoc,141,141,Drop sentence-initial And in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9223.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9223.md,P9-C001,90d55017adca0e45,,,,
MEAT-9224,pending,localized,sentence-open,medium,books/symbolic-language/20-the-fool-and-the-wise.adoc,144,144,Drop sentence-initial And in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9224.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9224.md,P9-C001,7ed057cf4877c033,,,,
MEAT-9225,pending,localized,sentence-open,medium,books/symbolic-language/20-the-fool-and-the-wise.adoc,150,150,Drop sentence-initial And in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9225.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9225.md,P9-C001,f3b56a0f667bfc8c,,,,
MEAT-9226,pending,localized,sentence-open,medium,books/symbolic-language/21-light-and-darkness.adoc,41,41,Drop banned sentence-initial That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9226.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9226.md,P9-C001,5c1d4c3eea5e6edd,,,,
MEAT-9227,pending,localized,sentence-open,medium,books/symbolic-language/21-light-and-darkness.adoc,53,53,Drop banned sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9227.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9227.md,P9-C001,ecc8a300f57d2b6b,,,,
MEAT-9228,pending,localized,ai-sounding-staging,high,books/symbolic-language/22-worship.adoc,18,18,Remove director cue and fix subject-verb agreement.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9228.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9228.md,P9-C001,5a28f27bbea55b77,,,,
MEAT-9229,pending,localized,sentence-open,medium,books/symbolic-language/22-worship.adoc,45,45,Remove author-prose sentence opening with And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9229.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9229.md,P9-C001,a69406ecf02eac21,,,,
MEAT-9230,pending,localized,sentence-open,medium,books/symbolic-language/22-worship.adoc,55,55,Remove author-prose sentence opening with And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9230.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9230.md,P9-C001,275528707650c435,,,,
MEAT-9231,pending,localized,sentence-open,medium,books/symbolic-language/22-worship.adoc,58,58,Remove author-prose sentence opening with That.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9231.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9231.md,P9-C001,810206690d602b22,,,,
MEAT-9232,pending,localized,ai-sounding-staging,high,books/symbolic-language/22-worship.adoc,105,105,Remove “Now look closely” director staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9232.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9232.md,P9-C001,b4512301a525c47e,,,,
MEAT-9233,pending,localized,ai-sounding-staging,high,books/symbolic-language/22-worship.adoc,116,116,Remove banned “Hold” director cue and future-tense staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9233.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9233.md,P9-C001,94d199a0e64ca4e2,,,,
MEAT-9234,pending,localized,sentence-open,high,books/symbolic-language/22-worship.adoc,155,155,Remove And-open and “listen” staging in one cut.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9234.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9234.md,P9-C001,062a7997b5e09d49,,,,
MEAT-9235,pending,localized,sentence-open,high,books/symbolic-language/23-the-fear-of-the-lord.adoc,75,75,Remove sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9235.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9235.md,P9-C001,c06262e053c9794f,,,,
MEAT-9236,pending,localized,sentence-open,high,books/symbolic-language/23-the-fear-of-the-lord.adoc,93,93,Remove sentence-initial And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9236.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9236.md,P9-C001,06972f228deae15d,,,,
MEAT-9237,pending,localized,clarity,medium,books/symbolic-language/23-the-fear-of-the-lord.adoc,37,37,Replace awkward personification watched with showed.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9237.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9237.md,P9-C001,6a4b9665426a5182,,,,
MEAT-9238,pending,localized,grammar,medium,books/symbolic-language/23-the-fear-of-the-lord.adoc,116,116,Correct incomplete as the chapter found to as found in the chapter.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9238.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9238.md,P9-C001,62081f062278d8ad,,,,
MEAT-9239,pending,localized,clarity,medium,books/symbolic-language/23-the-fear-of-the-lord.adoc,109,109,Add comma to prevent misreading the prepositional phrase.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9239.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9239.md,P9-C001,15608525587675bb,,,,
MEAT-9240,pending,localized,clarity,medium,books/symbolic-language/24-path-to-salvation.adoc,17,17,Complete the bare predicate so the claim is immediately clear.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9240.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9240.md,P9-C001,c527be0f3a29fc9a,,,,
MEAT-9241,pending,localized,sentence-open,high,books/symbolic-language/24-path-to-salvation.adoc,193,193,Eliminate sentence-initial 'That' in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9241.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9241.md,P9-C001,97bd58a5c8ba0ac9,,,,
MEAT-9242,pending,localized,ai-sounding-staging,high,books/symbolic-language/24-path-to-salvation.adoc,214,214,Remove director cue “Mark where.”,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9242.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9242.md,P9-C001,6b98e3db0397cac9,,,,
